,uuid,country,source,giga_school_id,source_school_id,school_name,education_level,latitude,longitude,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,internet_availability,number_of_students,number_of_teachers,computers,connectivity_type,coverage,coverage_type,2G_coverage,3G_coverage,4G_coverage
1615,d4a867ac-a5e6-4f80-b864-318ad16d3c76,Rwanda,government,G_RWA_01627,231201.0,EP GAHOTORA,Primary,-2.73994,29.49556,886ada81d5fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,901,14,138.0,4G,YES,4G,YES,YES,YES
1616,23950b9e-dc61-42f2-b820-c6fb97ddae60,Rwanda,government,G_RWA_01628,550704.0,EP IBANDA,Primary,-2.09636,30.85236,886ad9c161fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,917,25,130.0,4G,YES,2G,YES,YES,NO
1617,b77d81bf-798d-4060-aa96-25e5f01aa1ab,Rwanda,government,G_RWA_01629,231301.0,EP RUGOTE,Primary,-2.58008,29.49564,886ada9569fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1034,24,114.0,4G,YES,4G,YES,YES,YES
1618,1dc296e7-cf13-4e79-8727-251651cf11a6,Rwanda,government,G_RWA_01630,121203.0,EP SHANGO,Primary,-1.85119,30.13561,886ad88f0bfffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1064,14,144.0,4G,YES,4G,YES,YES,YES
1619,75ea4334-46e1-4caf-816b-2f817b1dfcb3,Rwanda,government,G_RWA_01631,520505.0,KIYOMBE P/S,Primary,-1.411111111,30.09341667,886adc2e2dfffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1064,28,129.0,4G,YES,3G,YES,YES,NO
1620,9d48dcaf-cba4-4d38-b81f-3d3053069dbf,Rwanda,government,G_RWA_01632,210601.0,EP CYEREZO,Primary,-2.30322,29.71019,886ad85155fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1142,24,102.0,4G,YES,4G,YES,YES,YES
1621,17622ec3-430f-4f44-832c-b89ed14183d4,Rwanda,government,G_RWA_01633,230803.0,EP MUKUGE,Primary,-2.68714,29.69358,886ada86a3fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1249,25,101.0,4G,YES,4G,YES,YES,YES
1622,0ba90a4a-a8ac-4abc-acee-0551bc241db2,Rwanda,government,G_RWA_01634,560806.0,KIBARE II,Primary,-2.303944444,30.44708333,886ad83aa7fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1495,27,267.0,4G,YES,4G,YES,YES,YES
1623,0f51516d-813b-41fe-92db-1e4f2df91ae7,Rwanda,government,G_RWA_01635,550906.0,EP RUGWIRO,Primary,-2.187333333,30.67744444,886ad83403fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1495,33,125.0,4G,YES,4G,YES,YES,YES
1624,97d9e0f9-6281-41e3-9705-f8d63da94158,Rwanda,government,G_RWA_01636,230401.0,EP RUGANZA,Primary,-2.63575,29.46239,886ada8205fffff,1.0,2020,00:52.6,No,ON GRID,FOUR_G,1531,23,211.0,4G,YES,4G,YES,YES,YES
1625,151beee4-b3c9-40e0-9322-d0c68d9b59f7,Rwanda,government,G_RWA_01637,320312.0,EP NYAGAHINIKA,Primary,-1.7998333,29.3249722,886adea353fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,230,14,199.0,None,YES,4G,YES,YES,YES
1626,5a349cf6-81d1-4e85-a615-d74a15dcd919,Rwanda,government,G_RWA_01638,571014.0,Ep Kanazi,Primary,-2.171333333,30.06891667,886ad8188bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,244,16,135.0,None,YES,4G,YES,YES,YES
1627,3c026c05-5328-4a95-a26a-1edcfa8db95c,Rwanda,government,G_RWA_01639,411201.0,EP GITETE,Primary,-1.7945,30.0103611,886ad88a43fffff,0.94,2020,00:52.6,No,ON GRID,NONE,292,12,130.0,None,YES,3G,YES,YES,NO
1628,3edbe1af-6134-4e08-b964-497db920e384,Rwanda,government,G_RWA_01640,431103.0,CS MUBAGO,Primary,-1.5637777,29.59775,886adc78ddfffff,1.0,2020,00:52.6,No,ON GRID,NONE,321,13,126.0,None,YES,4G,YES,YES,YES
1629,07bf8eab-d35e-4a03-b736-5cee264e1dc7,Rwanda,government,G_RWA_01641,320608.0,EP MURAMBI A,Primary,-2.0399722,29.5167777,886ade365bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,365,16,222.0,None,YES,4G,YES,YES,YES
1630,1fbac90a-4f94-4fa8-9024-4a894563fae0,Rwanda,government,G_RWA_01642,540611.0,EP RYAMANYONI,Primary,-1.743611111,30.50516667,886ad8b2b7fffff,1.0,2020,00:52.6,No,ON GRID,NONE,370,11,149.0,None,YES,4G,YES,NO,YES
1631,7f5d2a3d-cb94-494b-bea4-05f885d2383b,Rwanda,government,G_RWA_01643,130908.0,EP NYAKABANDA,Primary,-1.967611111,30.11102778,886ad81217fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,388,12,175.0,None,YES,4G,YES,YES,YES
1632,b5962d9d-e857-483e-8424-68062a843523,Rwanda,government,G_RWA_01644,350308.0,NYABIHO,Primary,-1.798833333,29.57852778,886adea6d5fffff,1.0,2020,00:52.6,No,ON GRID,NONE,389,14,119.0,None,YES,2G,YES,YES,NO
1633,46eb7e39-48e5-4b17-8677-88d8d825117c,Rwanda,government,G_RWA_01645,411405.0,EP KABONANYONI,Primary,-1.620277778,29.9575,886ad89169fffff,0.96,2020,00:52.6,No,OFF GRID,NONE,408,14,272.0,None,YES,4G,YES,YES,YES
1634,94ddb978-0c98-484d-a8cf-1b1c99e09b12,Rwanda,government,G_RWA_01646,330205.0,EP KAGESHI,Primary,-1.59708,29.32903,886adc4d03fffff,1.0,2020,00:52.6,No,ON GRID,NONE,420,13,178.0,None,YES,4G,YES,YES,YES
1635,a32c5f3f-20ee-45b0-abee-268ede339d0a,Rwanda,government,G_RWA_01647,411005.0,EP GASAMA,Primary,-1.738583333,29.93763889,886ad8982bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,456,12,136.0,None,YES,4G,YES,YES,YES
1636,ef10a2e6-df51-473a-9d09-4bd7bd36574a,Rwanda,government,G_RWA_01648,540914.0,EP SHYOGO,Primary,-1.929638889,30.52472222,886ad8a037fffff,1.0,2020,00:52.6,No,ON GRID,NONE,501,13,151.0,None,YES,4G,YES,YES,YES
1637,d3d05af9-de33-4acb-84f2-632b2308c728,Rwanda,government,G_RWA_01649,361805.0,EP NTENYI,Primary,-2.612361111,28.94783333,886ade6a67fffff,1.0,2020,00:52.6,No,ON GRID,NONE,506,17,144.0,None,YES,4G,YES,YES,YES
1638,523790fa-c026-415e-adaa-7bff3f211eb3,Rwanda,government,G_RWA_01650,320405.0,EP MWUFE,Primary,-1.7771944,29.2993888,886adeb1b1fffff,1.0,2020,00:52.6,No,ON GRID,NONE,512,15,151.0,None,YES,4G,YES,YES,YES
1639,2c850c9e-b6a0-4c79-9c33-5bc519fafb65,Rwanda,government,G_RWA_01651,320310.0,EP MURAMBI B,Primary,-1.8366666,29.3275,886adea06dfffff,0.96,2020,00:52.6,No,OFF GRID,NONE,532,13,107.0,None,YES,4G,YES,YES,YES
1640,03395b17-13c7-4dfc-8e58-0d8c5f60bcad,Rwanda,government,G_RWA_01652,310313.0,RWARAMBA,Primary,-2.14536,29.30286,886ade3155fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,532,16,185.0,None,YES,3G,YES,YES,NO
1641,9fa0445e-4e3b-4b1f-8bbe-1a42d67c8f0e,Rwanda,government,G_RWA_01653,251303.0,EP NYARURAMBI,Primary,-2.37028,29.45736,886ade2f53fffff,1.0,2020,00:52.6,No,ON GRID,NONE,532,20,137.0,None,YES,4G,YES,YES,YES
1642,f84d61e5-5a14-4ca2-b2e7-b54daf047947,Rwanda,government,G_RWA_01654,410902.0,EP Shengampuli,Primary,-1.810694444,30.07633333,886ad88addfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,532,20,150.0,None,YES,4G,YES,YES,YES
1643,f4b1299f-2abd-4fce-bc28-c2ba301748f9,Rwanda,government,G_RWA_01655,370824.0,EP RWINTARE,Primary,-2.49147,29.01944,886ade6355fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,534,20,144.0,None,YES,4G,YES,YES,YES
1644,08b63bfe-88f8-4f57-83d8-37273576d209,Rwanda,government,G_RWA_01656,370112.0,EP MPUMBU,Primary,-2.40417,29.10678,886ade754bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,581,13,298.0,None,YES,4G,YES,YES,YES
1645,c191576e-012f-4075-9e80-35d15ae74c3c,Rwanda,government,G_RWA_01657,370217.0,EP MWITO,Primary,-2.38617,28.99056,886ade7005fffff,1.0,2020,00:52.6,No,ON GRID,NONE,584,15,253.0,None,YES,4G,YES,YES,YES
1646,00fcc478-d035-448c-a2de-14b13432c403,Rwanda,government,G_RWA_01658,570402.0,EP Rukoyoyo,Primary,-2.2795,30.07956,886ad80843fffff,0.94,2020,00:52.6,No,ON GRID,NONE,613,14,179.0,None,YES,4G,YES,YES,YES
1647,822db13d-9203-41a3-b539-89b16c156bab,Rwanda,government,G_RWA_01659,320507.0,EP MPINGAMABUYE,Primary,-1.976722222,29.44275,886adeac0bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,642,13,159.0,None,YES,4G,YES,YES,YES
1648,61ab3313-15f4-451f-a0d6-bf9260e173e9,Rwanda,government,G_RWA_01660,251611.0,EP MUSE,Primary,-2.5063333,29.4906388,886ada974dfffff,1.0,2020,00:52.6,No,ON GRID,NONE,649,12,155.0,None,YES,4G,YES,YES,YES
1649,971a2d96-eb4a-4ade-8b27-77d698f4cbba,Rwanda,government,G_RWA_01661,311033.0,EP KAREHE,Primary,-2.09739,29.48747,886ade3627fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,670,14,251.0,None,YES,4G,YES,YES,YES
1650,f1f085d9-23b8-4648-a9b4-1113a2e80833,Rwanda,government,G_RWA_01662,330306.0,EP KINYANZOVU,Primary,-1.6405555,29.3115,886adeb2c5fffff,0.96,2020,00:52.6,No,OFF GRID,NONE,672,14,208.0,None,YES,4G,YES,YES,YES
1651,27c09aca-e200-487b-b514-f026f2e2480b,Rwanda,government,G_RWA_01663,330104.0,CS BUGESHI,Primary,-1.538805556,29.36813889,886adc4c43fffff,1.0,2020,00:52.6,No,ON GRID,NONE,698,12,159.0,None,YES,4G,YES,YES,YES
1652,a8eba8c9-a24e-4009-a18e-89a7924c5a41,Rwanda,government,G_RWA_01664,251404.0,EP NYAGISUMO,Primary,-2.333555556,29.46322222,886ade2e45fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,719,14,271.0,None,YES,4G,YES,YES,YES
1653,cd580b41-168b-4c99-a837-5209af8e9423,Rwanda,government,G_RWA_01665,311111.0,RWAMURAMIRA,Primary,-2.21919,29.48894,886ade2299fffff,1.0,2020,00:52.6,No,ON GRID,NONE,728,13,,None,YES,4G,YES,YES,YES
1654,afe742d8-29ec-4b1c-9120-fe4ce597e999,Rwanda,government,G_RWA_01666,331213.0,EP RUBAVU II,Primary,-1.6925277,29.3046111,886adeb011fffff,1.0,2020,00:52.6,No,ON GRID,NONE,737,14,,None,YES,4G,YES,YES,YES
1655,08cbc2e8-453d-4117-b617-f981051e76fb,Rwanda,government,G_RWA_01667,121501.0,EP GASABO,Primary,-1.80003,30.1475,886ad88193fffff,0.96,2020,00:52.6,No,OFF GRID,NONE,769,12,,None,YES,4G,YES,YES,YES
1656,f3394ad2-f50c-436e-9365-643cf695c1a9,Rwanda,government,G_RWA_01668,421708.0,EP GIHANDE,Primary,-1.860111111,29.85575,886ad8d401fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,770,14,,None,YES,4G,YES,YES,YES
1657,a5dc4566-cb8e-4b63-b17e-6480b7be0198,Rwanda,government,G_RWA_01669,451306.0,EP RUNANGA,Primary,-1.7031666,30.1347222,886ad882e7fffff,1.0,2020,00:52.6,No,ON GRID,NONE,781,14,,None,YES,4G,YES,YES,YES
1658,4c1e22fc-5a51-4c4b-9047-cf613f19a781,Rwanda,government,G_RWA_01671,320302.0,EP CYIMBIRI,Primary,-1.8273333,29.2908333,886adea32bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,785,32,,None,YES,3G,YES,YES,NO
1659,4e1e129a-f194-4f41-bedf-812d44a79823,Rwanda,government,G_RWA_01672,120803.0,EP KIMIHURURA,Primary,-1.95603,30.08181,886ad81201fffff,1.0,2020,00:52.6,No,ON GRID,NONE,788,14,,None,YES,4G,YES,YES,YES
1660,d193dd87-b39c-4a61-9bbd-f3d3a422353d,Rwanda,government,G_RWA_01673,250602.0,EP BARO,Primary,-2.52861,29.56094,886ada9449fffff,1.0,2020,00:52.6,No,ON GRID,NONE,800,13,,None,YES,4G,YES,YES,YES
1661,ef32ce41-185a-44d8-92b7-5f1f2c06423d,Rwanda,government,G_RWA_01674,361701.0,EP GITI,Primary,-2.65472,28.967356,886ade6845fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,805,12,,None,YES,4G,YES,YES,YES
1662,aeb8a603-0679-4267-9262-ead0df244bdd,Rwanda,government,G_RWA_01675,121202.0,EP SHA,Primary,-1.83031,30.10442,886ad88f4dfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,808,15,,None,YES,4G,YES,YES,YES
1663,ac31d278-1d40-4f20-b76a-b6c4106d4c08,Rwanda,government,G_RWA_01676,320508.0,EP MANIHIRA,Primary,-1.958777778,29.42744444,886adeac4bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,820,15,,None,YES,4G,YES,YES,YES
1664,b25b9cee-81c6-45c0-8d9d-33a96f027b06,Rwanda,government,G_RWA_01677,121404.0,EP MBANDAZI,Primary,-1.92736,30.22347,886ad88ca5fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,831,15,,None,YES,4G,YES,YES,YES
1665,6d95a8bc-f062-4a3b-8b35-dcd7902be1b1,Rwanda,government,G_RWA_01678,130713.0,EP KARUGIRA,Primary,-1.9756111,30.0721666,886ad81221fffff,1.0,2020,00:52.6,No,ON GRID,NONE,834,15,,None,YES,4G,YES,YES,YES
1666,4bfcb02a-cabe-4a47-8217-b702e2fb2f97,Rwanda,government,G_RWA_01679,371005.0,BUHORO METHODISTE,Primary,-2.31369,29.23311,886ade39edfffff,1.0,2020,00:52.6,No,ON GRID,NONE,841,26,,None,YES,3G,YES,YES,NO
1667,4bf73474-16e3-408d-96ea-b0bd9f1beedd,Rwanda,government,G_RWA_01680,330805.0,EP MAHOKO,Primary,-1.691694444,29.34125,886adeb0cbfffff,1.0,2020,00:52.6,No,ON GRID,NONE,844,17,,None,YES,4G,YES,YES,YES
1668,b34acae8-b36e-4a8d-af94-8a12ca67f2c0,Rwanda,government,G_RWA_01681,540711.0,EP GASARABWAYI,Primary,-1.893555556,30.60619444,886ad8a729fffff,1.0,2020,00:52.6,No,ON GRID,NONE,847,18,,None,YES,4G,YES,YES,YES
1669,006c96cb-e898-4263-b5f0-99ac067f427e,Rwanda,government,G_RWA_01682,220502.0,EP KIGEMBE,Primary,-2.74108,29.73817,886adab161fffff,1.0,2020,00:52.6,No,ON GRID,NONE,856,14,,None,YES,4G,YES,YES,YES
1670,601ed2c7-d80e-427b-b0dd-829cb79c8a9a,Rwanda,government,G_RWA_01683,320511.0,EP RUTSIRO,Primary,-1.9056111,29.4569166,886adea521fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,856,16,,None,YES,4G,YES,NO,NO
1671,a2f0fa44-266b-4d8f-a116-cd6043eed9a3,Rwanda,government,G_RWA_01684,411601.0,EP MUVUMO,Primary,-1.851583333,29.91802778,886ad8d6b7fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,873,15,,None,YES,4G,YES,YES,YES
1672,ca9587f6-d26f-4b78-b5b4-72d3967f64ce,Rwanda,government,G_RWA_01685,120205.0,EP GATSATA II,Primary,-1.9315,30.04442,886ad8899dfffff,0.94,2020,00:52.6,No,OFF GRID,NONE,874,16,,None,YES,4G,YES,YES,YES
1673,9df12c9a-6efe-4956-85fb-6c221ffaefcc,Rwanda,government,G_RWA_01686,260411.0,RUTABO A,Primary,-2.20789,29.95325,886ad8192bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,876,16,,None,YES,4G,YES,YES,YES
1674,41df077b-01fd-47c6-988b-3974cb21db37,Rwanda,government,G_RWA_01687,361003.0,EP SHARA,Primary,-2.612,29.01544,886ade6ac5fffff,0.89,2020,00:52.6,No,ON GRID,NONE,879,13,,None,YES,4G,YES,YES,YES
1675,ecc1f629-b082-430a-aa44-0258ef929350,Rwanda,government,G_RWA_01688,280612.0,EP MUSAMBIRA,Primary,-2.019583333,29.84652778,886ad8c099fffff,1.0,2020,00:52.6,No,ON GRID,NONE,918,25,,None,YES,4G,YES,YES,YES
1676,fe14fa8b-685b-4183-904b-fb8a4098e8e9,Rwanda,government,G_RWA_01689,230306.0,EP BANGA,Primary,-2.63458,29.599837,886ada95bbfffff,1.0,2020,00:52.6,No,ON GRID,NONE,926,23,,None,YES,4G,YES,YES,YES
1677,964b53b9-45ec-49ac-b867-8beafd1f876a,Rwanda,government,G_RWA_01690,210123.0,EP KIBAGA,Primary,-2.3774166,29.7598055,886ad8434bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,957,16,,None,YES,4G,YES,YES,YES
1678,5f21f9a9-4d15-401f-8fcf-60ef39083aab,Rwanda,government,G_RWA_01691,440305.0,EP GITARAGA,Primary,-1.39911,29.72581,886adc7741fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,961,16,,None,YES,4G,YES,YES,YES
1679,a64a4acc-18c1-4db0-ad6b-12bf74874650,Rwanda,government,G_RWA_01693,360106.0,EP RYANKANA,Primary,-2.71083,29.02764,886ade68a1fffff,1.0,2020,00:52.6,No,ON GRID,NONE,997,15,,None,YES,4G,YES,YES,YES
1680,53d6ad20-bad6-4ceb-b93c-e659330dcf4c,Rwanda,government,G_RWA_01694,311022.0,EP BIZU,Primary,-2.07011,29.46889,886ade3665fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1005,18,,None,YES,4G,YES,YES,YES
1681,dcab64f1-28a9-4b8e-88a6-6fb4747037e3,Rwanda,government,G_RWA_01695,251302.0,EP RUNEGE,Primary,-2.42069,29.46719,886ade2d5bfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1035,15,,None,YES,4G,YES,YES,YES
1682,9783eabb-e4a6-4c38-a66f-230ef3b8e808,Rwanda,government,G_RWA_01696,231003.0,EP RUHINGA,Primary,-2.70383,29.4325,886ada815dfffff,0.96,2020,00:52.6,No,ON GRID,NONE,1058,23,,None,YES,4G,YES,YES,YES
1683,47fac23d-a168-4b72-846a-a9068e5a00c9,Rwanda,government,G_RWA_01697,541103.0,EP RUYONZA,Primary,-1.991277778,30.51730556,886ad8af4dfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1075,16,,None,YES,4G,YES,YES,YES
1684,088fc0ec-4e4e-43a4-b11c-9b065e921c3c,Rwanda,government,G_RWA_01698,351204.0,NYANGE A,Primary,-2.0515,29.5905833,886ad8d9e3fffff,0.94,2020,00:52.6,No,OFF GRID,NONE,1141,16,,None,YES,4G,YES,YES,YES
1685,6f33847d-8f2c-4ecd-b004-379731c68f26,Rwanda,government,G_RWA_01699,320510.0,EP MUJEBESHI,Primary,-1.922888889,29.43225,886adeae03fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1187,14,,None,YES,2G,YES,NO,NO
1686,909ac0ed-764c-426f-af19-e130371328dc,Rwanda,government,G_RWA_01700,231402.0,EP GIKUNZI,Primary,-2.658888889,29.64633333,886ada8631fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1240,25,,None,YES,4G,YES,YES,NO
1687,7bd45e48-e53c-4bd8-8c25-fe234b8ea78a,Rwanda,government,G_RWA_01701,270822.0,EP MUSHUBATI,Primary,-2.06728,29.73556,886ad8cad9fffff,1.0,2020,00:52.6,No,ON GRID,NONE,1304,18,,None,YES,4G,YES,YES,YES
1688,7dcad804-ccfd-4ed6-817d-4dadb1dd3c09,Rwanda,government,G_RWA_01702,320401.0,EP BUGANAMANA,Primary,-1.7946666,29.3067777,886adea35dfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1442,24,,None,YES,4G,YES,YES,YES
1689,f84d56ee-9677-4089-89cb-bf1a6925f449,Rwanda,government,G_RWA_01703,411705.0,EP TUMBA LS,Primary,-1.681277778,29.96066667,886ad89aedfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1448,31,,None,YES,4G,YES,YES,YES
1690,a4d371d6-9500-4a04-9c44-79ad31efcfb1,Rwanda,government,G_RWA_01704,251502.0,EP BISHARARA,Primary,-2.31119,29.38431,886ade2115fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1472,32,,None,YES,4G,YES,YES,YES
1691,7055de55-81ee-4b9d-815f-e36089d46094,Rwanda,government,G_RWA_01705,520909.0,EP RUGARAMA II,Primary,-1.085722222,30.40613889,886addc1ddfffff,1.0,2020,00:52.6,No,ON GRID,NONE,1899,27,,None,YES,4G,YES,YES,YES
1692,1e0d0af6-7cc1-4797-ad90-0b45c6e0b7ae,Rwanda,government,G_RWA_01706,440910.0,EP NKUMBA,Primary,-1.46153,29.71922,886adc7093fffff,1.0,2020,00:52.6,No,ON GRID,NONE,2376,28,,None,YES,4G,YES,YES,YES
1693,91ed07d4-1ab5-44a7-b8cc-cf1d68b8301d,Rwanda,government,G_RWA_01707,251503.0,EP BUHANZI,Primary,-2.332055556,29.42680556,886ade2187fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,208,11,,3G,YES,4G,YES,YES,YES
1694,8d0f544a-faf4-4c38-9364-75e0f2a1ba2c,Rwanda,government,G_RWA_01708,561108.0,EP RUBAGO,Primary,-2.193194444,30.33930556,886ad80435fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,361,23,,3G,YES,4G,YES,YES,YES
1695,1d72ac3f-3d92-45f9-a2d2-0fe1ece153fb,Rwanda,government,G_RWA_01709,360301.0,EP BWEYEYE B,Primary,-2.61094,29.20867,886ade6ed9fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,383,18,,3G,YES,4G,YES,YES,YES
1696,0bef24de-c805-4539-9c91-d94839bb3424,Rwanda,government,G_RWA_01710,210303.0,EP GATONGATI,Primary,-2.2880277,29.6282777,886ade24ebfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,528,14,,3G,YES,2G,YES,YES,NO
1697,991a7b41-f56e-40d1-a2f6-331a041fd4ce,Rwanda,government,G_RWA_01711,270405.0,EP KANYANZA B,Primary,-1.89356,29.75519,886ad8d0b9fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,540,11,,3G,YES,2G,YES,YES,NO
1698,8cc622df-f7b6-47fe-a7a8-d300f91599ec,Rwanda,government,G_RWA_01712,431419.0,Cs Musezero,Primary,-1.55019,29.67417,886adc631bfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,646,14,,3G,YES,4G,YES,YES,YES
1699,a06a9104-8ccf-4549-a741-093cb9792c9b,Rwanda,government,G_RWA_01713,540509.0,EP MUVANDIMWE,Primary,-1.995555556,30.60963889,886ad8aeedfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,658,12,,3G,YES,4G,YES,YES,YES
1700,9c6be786-e578-480c-9bab-6116587f173c,Rwanda,government,G_RWA_01714,270813.0,EP GAHOGO,Primary,-2.085888889,29.76127778,886ad8c1a7fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,702,14,,3G,YES,4G,YES,YES,YES
1701,22688520-2e09-4e7c-85c0-9ff93573a7bc,Rwanda,government,G_RWA_01715,340808.0,RWANTOBO,Primary,-1.7119722,29.5121944,886adeb4d5fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,702,15,,3G,YES,4G,YES,YES,YES
1702,44d5d92c-5e81-425a-80cc-b91cdeabecb3,Rwanda,government,G_RWA_01716,520803.0,EP GASHAHI,Primary,-1.518194444,30.15444444,886adc2d91fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,711,13,,3G,YES,4G,YES,NO,YES
1703,b0037e15-38b7-4f5b-94d7-e9b02675fab3,Rwanda,government,G_RWA_01717,271206.0,EP MBARE,Primary,-2.11503,29.76917,886ad8cf6bfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,786,25,,3G,YES,4G,YES,YES,YES
1704,b711061e-ccd1-4aea-b3c0-853c217ea7c6,Rwanda,government,G_RWA_01718,451824.0,EP KINJOJO,Primary,-1.702611111,30.17119444,886ad88295fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,839,14,,3G,YES,4G,YES,YES,YES
1705,4f32bc52-df1a-44c3-8892-7217c0b25030,Rwanda,government,G_RWA_01719,521408.0,EP NYAGASHANGA,Primary,-1.434722222,30.43275,886add4221fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,900,16,,3G,YES,4G,YES,YES,YES
1706,6a756365-ec65-4f1e-aa24-e5a08a30c599,Rwanda,government,G_RWA_01722,510706.0,EP ZINGA,Primary,-2.0033,30.451,886ad8aae7fffff,0.86,2020,00:52.6,No,ON GRID,USB_MODEM,951,24,,3G,YES,4G,YES,YES,YES
1707,52c97eae-2b25-4c1f-9ec9-c3fc0ee02bfd,Rwanda,government,G_RWA_01723,330206.0,EP KINOGO,Primary,-1.5464722,29.3533333,886adc4c45fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,952,16,,3G,YES,4G,YES,YES,YES
1708,72dcb9b4-6c6c-46e2-b3e8-f274261dcdd6,Rwanda,government,G_RWA_01724,421509.0,EP KILIBA,Primary,-1.73236,29.70994,886adc6d4dfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1041,24,,3G,YES,4G,YES,YES,NO
1709,ad2e1040-75cd-44d4-8307-3faea919cc46,Rwanda,government,G_RWA_01725,530320.0,EP RUGARAMA I,Primary,-1.432083333,30.22508333,886add5b09fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1075,17,,3G,YES,4G,YES,YES,YES
1710,d3c0ab2d-b46c-4ac1-bcab-06a1f728a9d9,Rwanda,government,G_RWA_01726,520710.0,EP NYARUZIBA,Primary,-1.467194444,30.23983333,886add5b37fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1103,24,,3G,YES,4G,YES,YES,YES
1711,683012d8-d04d-4cf4-a7b1-55a18971280e,Rwanda,government,G_RWA_01727,430321.0,CS RUNGU,Primary,-1.51758,29.68203,886adc6263fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1107,26,,3G,YES,4G,YES,YES,YES
1712,0d48f68b-805a-4849-9df5-4e0aae46507f,Rwanda,government,G_RWA_01728,120502.0,EP BWERAMVURA,Primary,-1.86011,30.038,886ad88857fffff,0.92,2020,00:52.6,No,ON GRID,USB_MODEM,1142,25,,3G,YES,4G,YES,YES,YES
1713,b2af6c77-0199-4017-a4f2-e57fb407e526,Rwanda,government,G_RWA_01729,230503.0,EP NYAMYUMBA,Primary,-2.58406,29.56028,886ada9427fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1197,23,,3G,YES,4G,YES,YES,YES
1714,0c4e50a2-89f0-43c8-95f1-d29c5618cb7b,Rwanda,government,G_RWA_01730,250306.0,EP SUMBA,Primary,-2.47656,29.58711,886ada9653fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,1222,28,,3G,YES,4G,YES,YES,YES
