SCHOOL_CODE,SCHOOL_NAME,school_region,LATITUDE,LONGITUDE,connectivity,uuid,Coverage,Coverage_type,2G_coverage,3G_coverage,4G_coverage,5G_coverage,2G_coverage_distance,3G_coverage_distance,4G_coverage_distance,5G_coverage_distance,2G_Best_Coverage_provider,3G_Best_Coverage_provider,4G_Best_Coverage_provider,5G_Best_Coverage_provider,2G_coverage_present,3G_coverage_present,4G_coverage_present,5G_coverage_present,Distance_to_nearest_tower,Data_Source
G_CRI_002489,OJO DE AGUA,Rural,10.22584094,-84.71005266,YES,cb0f88eb-027e-3a1a-96b1-ac5f71d167af,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002526,EL PROGRESO,Urban,9.97634562,-84.73070897,YES,92bf1dc0-0316-38a6-8d2b-6760f69ab19e,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002574,DOMINGO FAUSTINO SARMIENTO,Rural,10.15661595,-84.88178358,YES,7c41c57a-aa8d-30e0-9b7c-9446312e0c5d,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002578,SAN RAFAEL,Rural,9.88891069,-85.16776599,YES,8824586a-cf14-3816-a2c5-3af215840606,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002590,J.N. FRAY CASIANO DE MADRID,Urban,9.98531703,-84.77466374,YES,6695e64e-3c13-3977-942a-45ff79f04390,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002626,LA HACIENDA,Rural,8.853111,-83.43991566,YES,3258fcb9-9972-3642-9d64-7deb6d465722,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002636,LINDA MAR,Rural,8.46843495,-83.09573597,YES,bf91263d-a5f6-33a7-83f0-741cc797dd06,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002652,GUAYACAN,Rural,8.43430617,-82.94323408,YES,e3e69652-376e-3298-a2ff-9016bdac8508,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002688,MIRAMAR,Rural,8.81532784,-83.50165014,YES,988d2ea2-2d8c-38c4-8fc5-aaee75fe9f06,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002702,FINCA TAMARINDO,Rural,8.45460675,-82.94839091,YES,7c3e1a3a-56d9-357b-9fb9-051752910b13,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002711,LA JULIETA,Urban,8.70836682,-83.14532147,YES,139fd059-77c7-3c15-9054-fde7307a3a30,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002793,LIMONCITO,Rural,8.82946293,-83.01549659,YES,045069ca-98b4-3e54-937a-49635a6863f9,YES,4G,Excellent,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002812,PUEBLO NUEVO,Urban,8.53830913,-83.03772639,YES,4dd34823-3a1e-3410-8905-b8417468b4ea,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002889,QUEBRADA BONITA,Rural,8.74076642,-82.96351863,YES,f68e0f2d-8c35-3fbf-9394-5e6011d230a8,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002977,BANANITO NORTE,Rural,9.88458054,-83.01465959,YES,06fcbf67-031f-305b-a746-36049acfa763,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003005,PALESTINA DE ZENT,Rural,9.97059086,-83.26018812,YES,814924f3-6412-3080-ba65-9923088c0545,YES,None,None,None,None,None,10-20km,5-10km,5-10km,None,None,None,None,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003014,SURETKA,Rural,9.56780754,-82.9347724,YES,d8263eab-3f3f-3f1e-b60a-1d1275f6b061,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003042,HONE CREEK,Rural,9.65266485,-82.79904217,YES,2c3bd8a3-fa17-3250-b58c-e0aa48c62979,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003060,GOLY,Rural,10.08240466,-83.2848823,YES,49e0ddb0-f14e-32c3-a4be-b7228e68bbdf,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003076,GERMANIA,Urban,10.14563701,-83.57157848,YES,6e97a9e0-aff1-38e8-b078-c3a95a2e7953,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003124,LA PASCUA,Rural,10.02628146,-83.61307157,YES,9af5c0a9-979b-3489-9a85-bda1950aac13,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003191,LOMAS,Rural,10.31526527,-83.50759462,YES,628038fc-4332-3ae7-bf4f-3e8bc98046ad,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003216,LUIS XV,Rural,10.30392287,-83.7091563,YES,ef1ae7d0-93a5-303c-a3e1-4e7c2c5d8529,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003237,CAROLINA,Urban,10.42734084,-83.72297347,YES,3a9e4b18-7316-339f-a765-8d2c49316575,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003248,EL CRUCE,Rural,10.30952694,-83.72919221,YES,9fdbc0d4-ba4f-342d-ba56-985c983fac68,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003339,EL PRADO,Rural,10.25639987,-83.77843587,YES,fc576538-2512-35b1-9f78-d7d29694d829,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003402,PLAYA PALMA,Urban,9.51218198,-84.38224605,YES,1e9ad0e1-bc85-358e-a41d-0651d359d9be,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003409,REPUBLICA DE COREA,Urban,9.42987524,-84.16170048,YES,032dad11-1bef-3424-a15a-852a409c223b,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003453,I.D.A. EL GAVILAN,Rural,10.89619441,-85.3402638,YES,73937bae-f196-31b2-8c95-7f25581b7f73,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003477,CUATRO BOCAS,Rural,10.90994835,-85.19121735,YES,900ca0a1-809e-3dd4-9b72-4b19297fda94,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003488,FATIMA,Rural,10.98520179,-85.18864925,YES,75556fae-b674-3f2e-95a7-31bec6cc3edd,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003519,QUEBRADON,Rural,10.92509407,-85.05696659,YES,2a77a014-24f2-36ca-9762-979eab73c1d4,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003601,LICEO TEODORO PICADO,Urban,9.91858887,-84.11794283,YES,1da84256-779a-3223-af29-438348d45b83,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003660,COLEGIO SAGRADO CORAZON DE JESUS,Urban,9.86315532,-83.91904964,NO,c370729a-b4c3-34a2-9b68-b8eb4c0c1aae,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003755,C.T.P. FRANCISCO JOSE ORLICH BOLMARCICH,Rural,10.08664252,-84.34631716,YES,283ff0d1-a5c2-3306-a987-f4370b3f0423,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003760,C.T.P. DE PITAL,Rural,10.44950795,-84.27228434,YES,112d3585-177d-3d45-b0cb-7b34c9f69f74,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003779,C.T.P. DE CORRALILLO,Rural,10.22213892,-85.37635869,YES,c5b2bbb8-fb6d-3758-af45-e90a11ea1e0a,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003842,CAPACITACION OBRERA,Urban,9.99942077,-84.11782644,YES,340923e9-2b1d-3263-ac7d-303c1ec54bd2,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003866,EL PITAL,Rural,9.81709541,-84.45554092,NO,94051813-3198-3770-9312-25370bdb419f,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003871,GUADALUPE,Rural,9.42817941,-83.64665306,YES,e6bbdecd-b405-39a4-9405-6b4b5f725de5,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003880,J.N. JUAN VAZQUEZ DE CORONADO,Urban,9.84057881,-83.9155376,NO,cad86591-019f-32db-83c0-62e2822d157d,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003885,TSIMARI,Rural,9.7059542,-83.5910307,YES,1b9a831e-dd1c-3d80-90f5-254e26e36b51,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003910,SAN CRISTOBAL Y NEVIS,Rural,10.13594664,-83.28715332,YES,dd75d85b-4f9e-3539-ab4b-61e3a7a6709a,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003972,LICEO RURAL BARRA DE TORTUGUERO,Rural,10.5386355,-83.50209185,YES,b1fb0043-049d-39d6-9545-158f7a056f7c,YES,4G,Good,Excellent,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003991,LICEO PLATANILLO DE BARU,Rural,9.28904673,-83.80073505,YES,e6dd515c-34fb-321b-ad9e-551cd7f1ed55,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004012,EL GUAPOTE,Rural,10.23112083,-85.72469758,YES,57c4959b-2ec8-3449-a2f3-3e9077f5808f,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004035,SANTA CRUZ,Rural,9.40917217,-83.6371431,YES,f17f0e93-88e7-311d-a3f7-b2f1144ceb37,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004073,EL PELONCITO,Urban,10.62242417,-85.43286109,YES,655d39b4-21fb-3a3c-b5a5-d7c1dc6b0509,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004087,LICEO RURAL LA GUARIA DE POCOSOL,Rural,10.923638,-84.43165,YES,d1e41883-6510-3315-86e7-18182a25469e,YES,4G,Good,Poor,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004110,LA PALMERA,Rural,10.92162046,-85.00782061,YES,0c0f8669-a800-3cfe-b5cf-62313356c885,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004112,CHINA KICHA,Rural,9.68940354,-83.43004775,YES,f8884d4b-9cae-3a05-8a44-19aeaf39cc96,YES,4G,None,Fair,Fair,None,5-10km,0-5km,0-5km,None,None,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004138,C.T.P. SANTA ANA,Urban,9.9579312,-84.2012803,YES,1f4a5d29-e1ac-32ee-a6e8-abc755e1bbc1,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004155,MELERUK II,Rural,9.59130376,-82.89493669,YES,7e8a5e0b-4bcd-388e-8db2-d8648234b119,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004167,LOS ALPES,Rural,9.89546386,-83.73731828,YES,ab34c0a6-2be7-3aa7-98a6-236ad121fd70,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004228,MARIARIBUTA,Rural,8.34270517,-83.0480691,YES,3a941062-38f3-3e71-9a6f-473fe5b4446d,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004233,UNIDAD PEDAGOGICA SOTERO GONZALEZ BARQUERO,Urban,9.8760198,-84.08465264,YES,d9ed1b78-a5e4-3940-81db-b0830584a49f,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004277,LICEO LA AMISTAD,Rural,10.34714217,-84.21316183,YES,e062f6ce-aed7-3e72-91ad-21c17e2a6384,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004300,C.T.P. TRONADORA,Rural,10.50303002,-84.92438797,YES,ddb0d190-a493-3472-bc8e-719d5d7cee89,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004328,UNIDAD PEDAGOGICA LA CRUZ,Rural,9.79281378,-84.20645394,YES,713fb5ef-2004-327e-bf25-e27f9e63d19d,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004329,LICEO OCCIDENTAL,Urban,9.86573429,-83.92563556,YES,89323e58-8779-3d93-ae04-43e08f50351f,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004393,SAN GERARDO,Rural,10.98118917,-84.61897107,YES,8e7528d7-8e63-32c5-b830-623513757e31,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004395,I.D.A. EL VIVERO,Rural,9.88974422,-84.57423992,NO,aadc90fc-a3f8-3cea-b4e5-1c2be00fbf90,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004420,BLEITÃ–,Rural,9.61669877,-83.24883582,YES,2142dcf8-43d4-3adb-bcc9-da9d2b64d3d1,YES,None,None,None,None,None,5-10km,5-10km,5-10km,None,None,None,None,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004429,COLEGIO INDIGENA SHIROLES,Rural,9.58261371,-82.9494346,YES,648fa855-9033-39e8-81ba-ede69f1b5aa0,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004466,C.T.P. PAVAS,Urban,9.94965466,-84.13883178,YES,ff7805f4-1687-328d-b5e3-e924ba39ea80,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004468,C.T.P. AMBIENTALISTA ISAIAS RETANA,Urban,9.38699109,-83.72662838,YES,d08245ab-366e-32e3-9ecf-77b97c1f671a,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004504,C.T.P. DE PLATANAR,Urban,10.41899688,-84.46889189,YES,45cfe613-337e-36a1-a9f5-2fb2dfe010d6,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004517,CINDEA SAN PABLO,Urban,9.90886967,-84.44084452,YES,2c53cd32-45f3-306a-ab12-b8e4fa4904f3,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004530,C.T.P. DE COPAL,Rural,10.1689534,-85.26416763,YES,0cf54662-30a5-3258-98e4-4ad6c613ddd9,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004539,CINDEA ESCAZU-JUAN XXIII,Urban,9.91922149,-84.14063416,NO,e896335e-025b-3618-a8cb-5e6811d24d8f,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004578,CINDEA MORAVIA,Urban,9.96634333,-84.04644431,NO,77c70002-8768-3cfd-b3bb-8c9fb0797226,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000011,EXPERIMENTAL BILINGUE DE PALMARES,Urban,10.05386587,-84.4348726,YES,ca3bc760-80be-353e-b27f-38c2b008d78e,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000036,C.T.P. DE LIMON,Urban,9.99716814,-83.0431564,YES,5a967b68-f46b-30b6-a502-8e7fd3ab2fce,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000066,NOCTURNO DE GOLFITO,Urban,8.64825093,-83.18082989,YES,1a3dacdd-97c1-3e50-9f8a-be1acda433ad,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000106,BRASIL DE SANTA ANA,Urban,9.93543488,-84.22480796,YES,329daeee-cf8b-3165-8e6f-d0b00bd6a681,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000143,LOS SITIOS,Urban,9.98301167,-84.04062984,YES,1812a869-0fff-3ff8-b6c4-0ae6433f8177,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000270,BAJO LOS ARIAS,Rural,9.78850474,-84.19400538,YES,6a379c10-87cb-31aa-9c25-04d3ae993305,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000284,JOSE ANGEL PADILLA SOLIS,Rural,9.74764359,-84.00071073,YES,dc8e0e4c-ffb6-3f6b-bd88-a93599b951de,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000319,RICARDO JIMENEZ OREAMUNO,Rural,9.77471518,-84.11908503,YES,fecd9bf4-8293-3c5d-8b4c-ec6a0c2cd473,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000337,EL ROSARIO,Rural,9.79213686,-84.08575278,YES,d6f159c3-608d-37b3-bb87-5cdc786bfdc4,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000339,MATIAS CAMACHO CASTRO,Rural,9.73862732,-84.26985868,YES,666508f9-4e36-34e0-992f-0a323384dde5,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000342,MIXTA SAN CRISTOBAL SUR,Rural,9.74909607,-84.02616772,YES,bd51d0d0-a23c-3a8a-86f1-cab5fd7d18b3,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000377,JESUS MORALES GARBANZO,Rural,9.7626506,-84.04043385,YES,deda7d4d-1751-35dd-9be8-d1e099f11553,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000396,BAJO BADILLA,Urban,9.78418306,-84.27889093,YES,45931489-4f80-3889-b69f-73231a3d085a,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000398,ROBERTO LOPEZ VARELA,Rural,9.85696107,-84.34962199,YES,7d0c3cc7-a052-3088-be87-ceec96a4f0dc,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000399,JUNQUILLO ARRIBA,Urban,9.83505589,-84.31903013,YES,41164b38-720a-3b5c-8cc8-19609665296e,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000402,LA ANGOSTURA,Rural,9.62242313,-84.47915825,YES,fc65d631-eb12-3015-8eb9-82d13c1cf756,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000424,TUFARES,Rural,9.75470481,-84.38240187,YES,c4d3165b-7248-3f4b-afa9-d0e50f5e3e27,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000471,JOSE ROJAS ALPIZAR,Rural,9.84726669,-84.28127012,YES,53e97ecf-505c-3304-a048-e7266dbe0977,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000524,SAN VICENTE,Rural,9.25475605,-83.2981225,YES,2d21b371-d34d-3030-a5fa-a426bd182416,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000535,VILLA HERMOSA,Urban,9.15286572,-83.27049209,YES,87129ecc-30cf-371f-9e5e-b49a9639f7d7,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000550,OASIS,Rural,9.17761616,-83.42015575,YES,821fda54-047c-35c7-8aa0-fcb08dbb5db6,YES,4G,Good,Good,Poor,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000617,EL PEJE,Rural,9.18190276,-83.4425951,YES,fe29c3a4-2921-35df-80f2-d530f713c75b,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000619,EL ROBLE,Urban,9.37036814,-83.74641729,YES,df81af6d-da82-3389-84cf-7d16477b87dc,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000689,LAS LAGUNAS,Urban,9.31884114,-83.68071817,YES,3addd616-21fe-3801-b6b3-da8215f2352c,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000717,LAS JUNTAS,Rural,9.09931139,-83.19997269,YES,b8b4f9ee-6b78-36d7-9521-c18e9eaa4d20,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
